,instance,alg,nodes,first_primal,ttfs,first_primal_gap,primal,dual,time,mem,primal_integral,expanded/fails/iters,generated/branches/nodes,primal_intergal
1219,random-100-10.68-0,CP-RANK-ADD,100,5826.315,0.85,1.4625373293785005,4003.475,173.4256,1800.01,0,0,2256120,5104956,0.7077544438254965
1220,random-150-19.68-0,CP-RANK-ADD,150,7826.006,2.09,2.142913640966251,5670.065,0.0,1800.02,0,0,1368326,3270004,1.3628240879626083
1221,random-200-47.12-0,CP-RANK-ADD,200,10786.27,18.67,3.783769394373665,6792.205,0.0,1800.03,0,0,525400,1450692,2.282961952500065
1222,random-100-24.00-0,CP-RANK-ADD,100,5515.343,0.57,2.609537223197862,3218.977,0.0,1800.01,0,0,3138594,7200606,1.1881941860127023
1223,random-200-32.00-0,CP-RANK-ADD,200,10308.95,4.29,3.0886382373955894,7752.936,0.0,1800.03,0,0,602850,1552112,2.1312073415486497
1224,random-20-5.00-0,CP-RANK-DEL,20,1015.782,0.02,0.5822149532710281,649.0636,648.9987,68.4,0,0,1105646,2324361,0.012189345179127651
1225,random-10-5.00-0,CP-RANK-DEL,10,541.8543,0.01,0.4845323287671232,368.9834,368.9465,0.27,0,0,10133,20476,0.01091937931506854
1226,random-40-2.00-0,CP-RANK-DEL,40,0,0,0,0,-inf,0.01,0,0,1,0,-1
1227,random-30-7.60-0,CP-RANK-DEL,30,1616.115,0.05,1.0815542550686015,888.8503,175.7086,1800.0,0,0,21662194,46306282,0.1528662593447272
1228,random-20-10.00-0,CP-RANK-DEL,20,882.013,0.02,1.0137283105022832,445.4195,73.1181,1800.0,0,0,39201130,81483703,0.033444011949517995
1229,random-30-2.60-0,CP-RANK-DEL,30,0,0,0,0,17.26182,0.05,0,0,14,6,-1
1230,random-20-0.00-0,CP-RANK-DEL,20,0,0,0,0,-inf,0.01,0,0,1,0,-1
1231,random-20-7.60-0,CP-RANK-DEL,20,895.8893,0.02,0.67769531835206,540.6787,232.9632,1800.0,0,0,32065186,66435050,0.030368716948605982
1232,random-40-7.00-0,CP-RANK-DEL,40,2089.154,0.07,0.6714498465708701,1464.351,456.9631,1800.0,0,0,13059919,28181456,0.19560321121678065
1233,random-30-0.00-0,CP-RANK-DEL,30,0,0,0,0,-inf,0.01,0,0,1,0,-1
1234,random-20-2.60-0,CP-RANK-DEL,20,0,0,0,0,10.29498,0.02,0,0,23,18,-1
1235,random-40-4.60-0,CP-RANK-DEL,40,0,0,0,0,10.99944,0.09,0,0,27,22,-1
1236,random-30-10.00-0,CP-RANK-DEL,30,1626.524,0.04,1.4762480821208763,743.5562,44.97022,1800.01,0,0,23872208,50889124,0.16747143878631743
1237,random-30-5.00-0,CP-RANK-DEL,30,1820.67,0.05,0.45537170263788973,1263.916,1263.79,253.92,0,0,2806416,5952430,0.011822716528998977
1238,random-60-14.00-0,CP-RANK-DEL,60,3176.026,0.17,1.8637815290729565,1575.329,0.0,1800.0,0,0,9104779,20262568,0.5184205659736013
1239,random-50-12.00-0,CP-RANK-DEL,50,2429.235,0.1,1.5578395214678664,1426.904,208.2049,1800.01,0,0,10881848,24074974,0.5552940821748702
1240,random-50-2.00-0,CP-RANK-DEL,50,0,0,0,0,4.242539,0.21,0,0,17,2,-1
1241,random-60-4.00-0,CP-RANK-DEL,60,0,0,0,0,1.414172,0.25,0,0,26,30,-1
1242,random-70-7.12-0,CP-RANK-DEL,70,0,0,0,0,5.098606,0.71,0,0,256,490,-1
1243,random-50-4.60-0,CP-RANK-DEL,50,0,0,0,0,4.242539,0.17,0,0,42,52,-1
1244,random-70-4.00-0,CP-RANK-DEL,70,0,0,0,0,5.098606,0.38,0,0,28,30,-1
1245,random-60-9.00-0,CP-RANK-DEL,60,3075.465,0.21,1.1331173446709977,2033.3,169.659,1800.0,0,0,6820941,15094721,0.44705393693381207
1246,random-40-9.60-0,CP-RANK-DEL,40,2043.8,0.08,1.2217901063176155,1162.446,535.3217,1800.01,0,0,15065053,32665573,0.3393887327994839
1247,random-50-9.60-0,CP-RANK-DEL,50,2554.578,0.13,1.3452221072782191,1539.518,74.30843,1800.01,0,0,11132865,24330391,0.49151549923854765
1248,random-60-11.60-0,CP-RANK-DEL,60,3229.667,0.18,1.6828674822501342,1917.912,758.7899,1800.01,0,0,7802213,17551106,0.610141352017084
1249,random-40-12.00-0,CP-RANK-DEL,40,2073.623,0.06,1.4656634958382877,1041.921,60.31794,1800.0,0,0,16525416,35988602,0.25209929510503376
1250,random-50-7.00-0,CP-RANK-DEL,50,2301.028,0.15,0.651441432434867,1676.828,535.0553,1800.01,0,0,9552669,20575446,0.23141947217572845
1251,random-60-6.60-0,CP-RANK-DEL,60,0,0,0,0,0.0,0.3,0,0,124,238,-1
1252,random-100-6.00-0,CP-RANK-DEL,100,0,0,0,0,9.899142,1.03,0,0,85,136,-1
1253,random-80-7.12-0,CP-RANK-DEL,80,0,0,0,0,2.236009,0.85,0,0,216,401,-1
1254,random-90-20.00-0,CP-RANK-DEL,90,4711.504,0.45,2.1749971492959643,2836.197,0.0,1800.01,0,0,3868575,9121472,1.0443499659337918
1255,random-80-4.00-0,CP-RANK-DEL,80,0,0,0,0,2.236009,0.59,0,0,55,78,-1
1256,random-70-10.00-0,CP-RANK-DEL,70,3749.888,0.36,1.1619035646025198,2607.077,115.8105,1800.01,0,0,4902822,10971917,0.5315285546144436
1257,random-80-10.00-0,CP-RANK-DEL,80,3974.224,0.46,1.1568513262374889,2837.308,117.4387,1800.01,0,0,3508672,8046001,0.5471104924069621
1258,random-90-16.64-0,CP-RANK-DEL,90,4795.232,0.46,1.8908935892430696,3112.081,0.0,1800.01,0,0,3778369,8754596,0.9303509705493958
1259,random-90-6.00-0,CP-RANK-DEL,90,0,0,0,0,9.486418,0.71,0,0,99,174,-1
1260,random-70-16.00-0,CP-RANK-DEL,70,3848.536,0.32,1.911249277952636,2363.333,0.0,1800.01,0,0,6795149,15460429,0.8265656673656366
1261,random-90-13.00-0,CP-RANK-DEL,90,4834.214,0.56,1.5295999994576228,3352.766,2321.231,1800.0,0,0,3335522,7500839,0.7947582556605619
1262,random-80-13.12-0,CP-RANK-DEL,80,4138.587,0.38,1.6617095661319765,2708.527,2.236009,1800.0,0,0,4076671,9391697,0.7961027121399629
1263,random-90-9.64-0,CP-RANK-DEL,90,4792.984,0.67,1.0636534649027696,3478.981,296.1969,1800.01,0,0,2609400,5983403,0.554124902312197
1264,random-80-16.00-0,CP-RANK-DEL,80,3840.255,0.34,1.7837977979668613,2394.461,1845.48,1800.01,0,0,5139214,11811701,0.8566516317244492
1265,random-70-13.12-0,CP-RANK-DEL,70,3928.36,0.33,1.7525091436709743,2386.722,0.0,1800.01,0,0,5634226,12808609,0.7371061072816307
1266,random-200-60.00-0,CP-RANK-DEL,200,11327.33,4.25,4.784837972482411,5630.113,0.0,1800.01,0,0,840175,2330619,2.2932970104723416
1267,random-100-19.68-0,CP-RANK-DEL,100,5626.98,0.62,2.3527810660560826,3590.158,0.0,1800.01,0,0,2891815,6877021,1.1646762985766832
1268,random-150-60.00-0,CP-RANK-DEL,150,7775.111,1.15,4.283359269922669,3495.437,0.0,1800.01,0,0,2050529,4928226,1.4674202849260272
1269,random-150-32.80-0,CP-RANK-DEL,150,8160.738,4.33,3.3735585607070995,4482.382,0.0,1800.01,0,0,1445890,3520188,1.4879153628324047
1270,random-200-20.96-0,CP-RANK-DEL,200,10761.14,4.96,2.369913689935351,7777.629,0.0,1800.04,0,0,546957,1444902,1.5433342096707734
1271,random-150-6.00-0,CP-RANK-DEL,150,0,0,0,0,6.999695,3.31,0,0,48,66,-1
1272,random-100-15.00-0,CP-RANK-DEL,100,5677.043,0.68,1.9126547633306794,3545.326,0.0,1800.01,0,0,2927431,6655309,0.9130280368551257
1273,random-150-46.40-0,CP-RANK-DEL,150,8086.37,5.3,3.977170863794324,4113.456,0.0,1800.01,0,0,1612035,3924176,1.670177011588598
1274,random-200-8.00-0,CP-RANK-DEL,200,0,0,0,0,2.999996,51.41,0,0,11077,24202,-1
1275,random-100-10.68-0,CP-RANK-DEL,100,5252.001,0.88,1.2197990524771172,3864.672,9.899142,1800.01,0,0,2263705,5197802,0.6689175134402594
1276,random-150-19.68-0,CP-RANK-DEL,150,7716.608,2.09,2.0989795491070797,5719.735,0.0,1800.02,0,0,1417922,3363906,1.36607451197403
1277,random-200-47.12-0,CP-RANK-DEL,200,10560.32,8.29,3.6835593407908482,6978.783,0.0,1800.03,0,0,726393,1891662,2.3072877330641384
1278,random-100-24.00-0,CP-RANK-DEL,100,6006.703,0.55,2.931109645799775,3155.913,0.0,1800.02,0,0,3668338,8368433,1.1254597135817186
1279,random-200-32.00-0,CP-RANK-DEL,200,10641.81,4.3,3.220654022097183,7007.787,0.0,1800.04,0,0,592087,1554623,1.913272821351254
0,burma14-3.1,DIDP-ADD,14,52.66006434063039,0.000230943,8.242737266595558e-08,52.66006434063039,52.66006434063039,0.000420695,0,0,112,117,8.24273726659556e-08
1,ulysses22-5.5,DIDP-ADD,22,160.4069672782029,0.000801747,0.11912175975092183,143.3329278328816,143.3329278328816,0.014441927,0,0,5699,6645,2.475212527098012e-07
2,berlin52-13.2,DIDP-ADD,52,21706.124776394376,0.001171033,0.421994766937466,15264.560236844338,8975.083972621223,1815.136078027,0,0,116000851,281311670,0.001676986348619502
3,eil101-27.5,DIDP-ADD,101,1594.7686923399604,0.001988978,0.33013839396243905,1198.9494473497575,206.64404622085874,1805.268191419,0,0,67644742,210193140,0.0014231971450080498
4,gr202-67.3,DIDP-ADD,202,1021.2949144772089,0.009713397,0.30954660137456363,779.8843610492427,22.546746159789315,1800.973884735,0,0,31449178,134306808,0.0029105142243142437
5,lin318-99.3,DIDP-ADD,318,122999.20930789925,0.027746386,0.29661050419265766,94862.11079593671,2195.0176387974625,1800.257961909,0,0,19121585,90124866,0.0014590768264679053
6,fl417-160.6,DIDP-ADD,417,32552.125197645546,0.061019655,0.40397500077882903,23185.687194991264,116.95523051490846,1800.115266104,0,0,11287220,57321637,0.0017625299174938577
7,d657-322.7,DIDP-ADD,657,90629.17288989895,0.277128547,0.04978441658358988,86331.22330472557,215.99483790127957,1800.020615455,0,0,3930052,24065667,0.0027636212388961394
8,rat783-481.4,DIDP-ADD,783,14539.804302809873,0.504213497,0.04166493545743617,13958.235328738287,17.88854381999832,1800.009091341,0,0,2532457,16898905,0.0010646470851339012
9,vm1084-848.9,DIDP-ADD,1084,380283.4233024046,1.468032081,0.05800077835195145,359435.86345444125,0.0,1800.004958822,0,0,1230790,8479721,0.0009140601253860425
10,burma14-3.1,DIDP-DEL,14,0,0,0,52.66006434063039,52.66006434063039,0.239911946,0,0,136599,160501,-1
11,ulysses22-5.5,DIDP-DEL,22,0,0,0,143.33292783288167,51.68956347530826,1834.706585653,0,0,215953183,313260686,-1
12,berlin52-13.2,DIDP-DEL,52,0,0,0,0,675.0675499078338,1837.120594579,0,0,84508430,266109543,-1
13,eil101-27.5,DIDP-DEL,101,0,0,0,0,27.586626286228913,1808.524229731,0,0,47485883,186767515,-1
14,gr202-67.3,DIDP-DEL,202,0,0,0,0,4.180529609692215,1801.768738482,0,0,24775297,112028541,-1
15,lin318-99.3,DIDP-DEL,318,0,0,0,0,364.40020203516895,1800.4290257,0,0,11179314,55289401,-1
16,fl417-160.6,DIDP-DEL,417,0,0,0,0,27.029298692361383,1800.186691672,0,0,7262479,38445101,-1
17,d657-322.7,DIDP-DEL,657,0,0,0,0,90.90770044391189,1800.018854609,0,0,2940239,18008125,-1
18,rat783-481.4,DIDP-DEL,783,0,0,0,17332.772914913847,11.40175425099138,1800.009432718,0,0,1914574,12940366,-1
19,vm1084-848.9,DIDP-DEL,1084,0,0,0,415617.9010626211,0.0,1800.003797556,0,0,1142318,7833083,-1
21,random-10-0.00-0,DIDP-ADD,10,0,0,0,0,0,1.508e-05,0,0,1,1,-1
27,random-10-3.80-0,DIDP-ADD,10,510.9983346221781,0.000333641,0.026034525516072122,498.0323801093303,498.0323801093303,0.003109171,0,0,1453,1661,1.6567730481567444e-07
28,random-10-2.50-0,DIDP-ADD,10,0,0,0,0,0,0.000124512,0,0,33,33,-1
32,random-10-1.30-0,DIDP-ADD,10,0,0,0,0,0,4.4767e-05,0,0,8,8,-1
34,random-60-14.00-0,DIDP-ADD,60,1456.3226910490791,0.000824263,0.31314731774745375,1109.0322246153048,337.89864028439894,1810.689876622,0,0,80045124,235811909,0.0025056998065628344
35,random-50-12.00-0,DIDP-ADD,50,1415.8507019092829,0.015948065,0.490806316326573,949.721426857122,416.2053096397296,1823.136028041,0,0,95568856,259091187,0.001263198755526057
36,random-50-2.00-0,DIDP-ADD,50,0,0,0,0,0,7.3913e-05,0,0,8,8,-1
37,random-60-4.00-0,DIDP-ADD,60,0,0,0,0,0,0.141526704,0,0,81,84,-1
38,random-70-7.12-0,DIDP-ADD,70,0,0,0,0,0,0.107608149,0,0,1034,1085,-1
39,random-50-4.60-0,DIDP-ADD,50,0,0,0,0,0,0.00065255,0,0,82,84,-1
40,random-70-4.00-0,DIDP-ADD,70,0,0,0,0,0,0.000835787,0,0,71,74,-1
41,random-60-9.00-0,DIDP-ADD,60,1738.201807308546,0.003185133,0.20560254261008803,1441.7701903194388,904.940729210334,1816.618231034,0,0,110382134,277157403,5.679243332215085e-05
42,random-40-9.60-0,DIDP-ADD,40,1224.041450815967,0.000416934,0.33064056421644766,919.8888743758898,489.7509105105625,1813.372453705,0,0,108418521,272090109,1.6223633716890619e-06
43,random-50-9.60-0,DIDP-ADD,50,1500.7758400061718,0.050407494,0.37778242748959473,1089.269111045841,622.0100439537382,1808.274319648,0,0,114157967,291027011,1.4489699817859354e-05
44,random-60-11.60-0,DIDP-ADD,60,1516.6460712534374,0.001662057,0.25986995769169613,1203.811601343523,507.5134828467934,1809.596028583,0,0,109397512,292126622,0.004301215971902943
45,random-40-12.00-0,DIDP-ADD,40,1288.9294216773449,0.000474555,0.5326152457518963,841.9588794445255,359.5176941429391,1813.995965413,0,0,112973266,312864613,0.0012631518105878819
46,random-50-7.00-0,DIDP-ADD,50,1478.4069821232158,0.043483516,0.06104860274593464,1393.3452042603712,1143.3044568932476,1832.733296413,0,0,138316527,328774944,1.1305991922749528e-05
47,random-60-6.60-0,DIDP-ADD,60,0,0,0,0,0,0.003565113,0,0,364,377,-1
48,random-100-6.00-0,DIDP-ADD,100,0,0,0,0,0,0.006244177,0,0,399,414,-1
49,random-80-7.12-0,DIDP-ADD,80,0,0,0,0,0,0.006693882,0,0,485,503,-1
50,random-90-20.00-0,DIDP-ADD,90,1917.356305871256,0.001686503,0.29207166232393705,1483.9396000858603,285.8783476370938,1805.004927275,0,0,65197162,214767856,0.008514367683251442
51,random-80-4.00-0,DIDP-ADD,80,0,0,0,0,0,0.001918949,0,0,158,163,-1
52,random-70-10.00-0,DIDP-ADD,70,2212.35845325082,0.001740152,0.2754795946602844,1734.5306522446303,877.460568399835,1809.783873806,0,0,95332190,253093421,3.7161879077739617e-05
53,random-80-10.00-0,DIDP-ADD,80,2605.247007758195,0.002143756,0.4138937472723007,1842.604518751332,890.5263901101202,1808.051742581,0,0,91459667,243006420,2.1776322046583285e-05
54,random-90-16.64-0,DIDP-ADD,90,2372.5444585743116,0.001696612,0.4303319558858981,1658.7369448128143,402.8494485808847,1805.409774535,0,0,68316171,214082770,0.0002058096585104554
55,random-90-6.00-0,DIDP-ADD,90,0,0,0,0,0,0.003859539,0,0,272,284,-1
56,random-70-16.00-0,DIDP-ADD,70,1603.1239402876804,0.001085818,0.21269319388751828,1321.9534407945032,317.2067218940211,1810.672675265,0,0,78414060,236896075,0.00017892589144357084
57,random-90-13.00-0,DIDP-ADD,90,2510.158438353938,0.002913602,0.31349104203882344,1911.058665811399,762.6848744041847,1803.007823836,0,0,79409411,223250900,0.0015010037618762683
58,random-80-13.12-0,DIDP-ADD,80,2309.6102570062635,0.002619868,0.48541318935909855,1554.8604748842818,527.9132504297061,1808.81761003,0,0,83442453,232842062,0.0020512113455588375
59,random-90-9.64-0,DIDP-ADD,90,2690.546658598078,0.004711634,0.15843406414427683,2322.572118582819,1268.8962101186228,1808.991315175,0,0,88755260,234688783,0.0008429569400026611
60,random-80-16.00-0,DIDP-ADD,80,1892.6310736476976,0.002781415,0.3719667613697833,1379.50213295115,345.96235713152464,1807.146609742,0,0,77764047,233681979,0.005742754891293212
61,random-70-13.12-0,DIDP-ADD,70,1977.469424324607,0.001035861,0.3855661578325963,1427.1923524878155,432.37041436317264,1805.945433333,0,0,94199953,264312155,1.7898794605159575e-05
62,random-200-60.00-0,DIDP-ADD,200,2535.8048660007717,0.01013797,0.29502895030399356,1958.1067013254954,84.24364942885394,1800.72743542,0,0,29034955,129387071,0.008776685057106187
63,random-100-19.68-0,DIDP-ADD,100,2251.591598282029,0.002218433,0.34158885924793403,1678.302247936244,285.1434756458112,1805.623098267,0,0,61620449,203645470,0.0009511485911557431
64,random-150-60.00-0,DIDP-ADD,150,1741.263423005343,0.006221052,0.18322686934148671,1471.622617879212,72.37482665702667,1801.413544965,0,0,33985188,152497878,0.0017136862480790812
65,random-150-32.80-0,DIDP-ADD,150,2477.3879661601018,0.004974148,0.32769871396340167,1865.9263130297734,160.94585635095783,1803.037077864,0,0,42995717,163175268,0.005710258805063214
66,random-200-20.96-0,DIDP-ADD,200,4459.806196581124,0.007842959,0.3966142951692144,3193.2984017185445,379.47287751915496,1801.226418204,0,0,38889778,127196899,0.003758686364010508
67,random-150-6.00-0,DIDP-ADD,150,0,0,0,0,0,0.004967886,0,0,204,204,-1
68,random-100-15.00-0,DIDP-ADD,100,2429.9566036986657,0.003830344,0.24670971779670497,1949.0957429874684,441.0184621747438,1802.890060111,0,0,72572501,216996616,0.00027345815890809005
69,random-150-46.40-0,DIDP-ADD,150,2167.141855537166,0.005533527,0.3338785265933603,1624.6920632809845,105.29851935069,1802.110937792,0,0,40910844,169446235,0.0011722834774089354
70,random-200-8.00-0,DIDP-ADD,200,0,0,0,0,0,0.019410716,0,0,558,584,-1
71,random-100-10.68-0,DIDP-ADD,100,2861.246078052437,0.008527375,0.20932789863609455,2365.980377430646,983.8666864984386,1804.120582215,0,0,90643261,240950676,0.0004993440632666736
72,random-150-19.68-0,DIDP-ADD,150,3208.6100423709904,0.008421874,0.2885735419458005,2490.048055406953,383.98821772883167,1801.550466924,0,0,53013801,168470446,0.0025271967354178393
73,random-200-47.12-0,DIDP-ADD,200,2758.474924809232,0.009255948,0.22339862811236902,2254.7637878795026,114.74849865634188,1800.917014496,0,0,32852177,138506238,0.0016049413743735447
74,random-100-24.00-0,DIDP-ADD,100,2131.494316317357,0.006100782,0.3949645698884327,1527.9917227487942,220.24675092726105,1803.953920354,0,0,62994309,219623983,2.501370218417466e-05
75,random-200-32.00-0,DIDP-ADD,200,3298.2491013566846,0.008370427,0.308120360682958,2521.3651591163202,164.13251363692956,1800.850143481,0,0,36662537,137271101,0.0010392347999875204
76,random-20-5.00-0,DIDP-DEL,20,0,0,0,649.063693694399,649.063693694399,1522.344762293,0,0,200648655,240114581,-1
77,random-10-5.00-0,DIDP-DEL,10,0,0,0,368.9834937415585,368.9834937415585,0.13477972,0,0,56252,68195,-1
78,random-40-2.00-0,DIDP-DEL,40,0,0,0,0,0,1.0859e-05,0,0,1,1,-1
79,random-30-7.60-0,DIDP-DEL,30,0,0,0,893.9364422640549,164.94139455080145,1820.373111947,0,0,106446034,289025388,-1
80,random-20-10.00-0,DIDP-DEL,20,0,0,0,445.41951125404034,241.37745141175645,1855.117619012,0,0,128846135,213835308,-1
81,random-30-2.60-0,DIDP-DEL,30,0,0,0,0,249.4350275544848,1882.197975055,0,0,138646739,315780763,-1
82,random-20-0.00-0,DIDP-DEL,20,0,0,0,0,0,1.034e-05,0,0,1,1,-1
83,random-20-7.60-0,DIDP-DEL,20,0,0,0,540.6787454301723,292.35084029499,1812.03957362,0,0,150257309,222894373,-1
84,random-40-7.00-0,DIDP-DEL,40,0,0,0,0,130.4303249340624,1828.940483854,0,0,116958368,345153829,-1
85,random-30-0.00-0,DIDP-DEL,30,0,0,0,0,0,8.778e-06,0,0,1,1,-1
86,random-20-2.60-0,DIDP-DEL,20,0,0,0,0,0,159.668914359,0,0,41594171,47825030,-1
87,random-40-4.60-0,DIDP-DEL,40,0,0,0,0,148.28326938906207,1850.726742997,0,0,110581262,333656271,-1
88,random-30-10.00-0,DIDP-DEL,30,0,0,0,669.6204000065476,158.0384653887612,1845.161084511,0,0,110194327,312304554,-1
89,random-30-5.00-0,DIDP-DEL,30,0,0,0,0,182.7576430835804,1830.547001143,0,0,141922115,333524597,-1
104,random-60-14.00-0,DIDP-DEL,60,0,0,0,0,63.60184788964891,1808.495073088,0,0,60629090,221350259,-1
105,random-50-12.00-0,DIDP-DEL,50,1195.3457396467286,947.927792198,0.2586277468777788,1195.3457396467286,72.82317646042367,1812.776915323,0,0,67892735,237925330,0.2586277468777788
106,random-50-2.00-0,DIDP-DEL,50,0,0,0,0,121.40791074639424,1821.23138711,0,0,83067362,262168941,-1
107,random-60-4.00-0,DIDP-DEL,60,0,0,0,0,84.92163911976377,1822.081379928,0,0,78527792,251423831,-1
108,random-70-7.12-0,DIDP-DEL,70,0,0,0,0,68.30449752453583,1817.316529993,0,0,60308148,220338623,-1
109,random-50-4.60-0,DIDP-DEL,50,0,0,0,0,95.76706310593998,1808.758907677,0,0,77844842,257009783,-1
110,random-70-4.00-0,DIDP-DEL,70,0,0,0,0,78.94422559666482,1808.001689692,0,0,69905269,253325768,-1
111,random-60-9.00-0,DIDP-DEL,60,0,0,0,0,66.29460233791272,1807.602926653,0,0,72908389,263521556,-1
112,random-40-9.60-0,DIDP-DEL,40,0,0,0,0,105.61534603071316,1816.436135587,0,0,80935969,272048807,-1
113,random-50-9.60-0,DIDP-DEL,50,0,0,0,0,80.22328395164652,1816.077712382,0,0,85880421,274035820,-1
114,random-60-11.60-0,DIDP-DEL,60,0,0,0,0,64.1239263337261,1810.292976102,0,0,70034467,258919071,-1
115,random-40-12.00-0,DIDP-DEL,40,1119.9607544645576,63.810747429,0.33170125382230387,1078.7570929857325,103.62008976523134,1807.756812365,0,0,87515593,298698605,0.2855735340972158
116,random-50-7.00-0,DIDP-DEL,50,0,0,0,0,83.68191427947993,1831.189564502,0,0,87309501,296076209,-1
117,random-60-6.60-0,DIDP-DEL,60,0,0,0,0,76.33353191204353,1810.406890726,0,0,86608219,280798529,-1
118,random-100-6.00-0,DIDP-DEL,100,0,0,0,0,49.76734947112152,1809.77742287,0,0,46771590,185545592,-1
119,random-80-7.12-0,DIDP-DEL,80,0,0,0,0,62.513005507514826,1814.334804809,0,0,59519921,215841423,-1
120,random-90-20.00-0,DIDP-DEL,90,0,0,0,0,48.9796325359869,1808.405326216,0,0,46465458,184759988,-1
121,random-80-4.00-0,DIDP-DEL,80,0,0,0,0,69.98493781049247,1807.359971896,0,0,58012531,214882076,-1
122,random-70-10.00-0,DIDP-DEL,70,0,0,0,0,64.16068928362414,1810.155700218,0,0,59992517,222478921,-1
123,random-80-10.00-0,DIDP-DEL,80,0,0,0,0,55.549762630532044,1806.751499625,0,0,57335680,211332845,-1
124,random-90-16.64-0,DIDP-DEL,90,0,0,0,0,49.223949519785755,1806.556842187,0,0,46476789,182781636,-1
125,random-90-6.00-0,DIDP-DEL,90,0,0,0,0,58.15566426943657,1805.118126656,0,0,62069784,215018686,-1
126,random-70-16.00-0,DIDP-DEL,70,0,0,0,0,61.50521978899129,1810.038875561,0,0,65067804,244042695,-1
127,random-90-13.00-0,DIDP-DEL,90,0,0,0,0,50.48326570572864,1804.499405125,0,0,51620089,203751355,-1
128,random-80-13.12-0,DIDP-DEL,80,0,0,0,0,58.92033027541545,1806.995557667,0,0,68889431,246844668,-1
129,random-90-9.64-0,DIDP-DEL,90,0,0,0,0,52.52350726124338,1806.449845866,0,0,57854327,221101292,-1
130,random-80-16.00-0,DIDP-DEL,80,0,0,0,0,53.188174150724905,1805.738878828,0,0,50672451,202231879,-1
131,random-70-13.12-0,DIDP-DEL,70,0,0,0,0,62.10602975805326,1804.257607442,0,0,63081189,232987280,-1
132,random-200-60.00-0,DIDP-DEL,200,0,0,0,0,20.263824354819736,1800.950433445,0,0,19310081,95440088,-1
133,random-100-19.68-0,DIDP-DEL,100,0,0,0,0,42.726394052571315,1802.644398176,0,0,46483770,179975840,-1
134,random-150-60.00-0,DIDP-DEL,150,2041.6433692245907,538.251529611,0.38734166247515844,2041.6433692245907,28.465381985731398,1801.911163684,0,0,24990234,120315451,0.3873416624751584
135,random-150-32.80-0,DIDP-DEL,150,0,0,0,0,28.617636775707595,1800.912841468,0,0,31049857,138769820,-1
136,random-200-20.96-0,DIDP-DEL,200,0,0,0,0,22.587811474220295,1800.803169247,0,0,23187639,100981752,-1
137,random-150-6.00-0,DIDP-DEL,150,0,0,0,0,36.66498253735932,1800.609056442,0,0,35285159,151097640,-1
138,random-100-15.00-0,DIDP-DEL,100,0,0,0,0,43.716132313506,1805.347746106,0,0,48448570,188948157,-1
139,random-150-46.40-0,DIDP-DEL,150,0,0,0,0,28.5227505763998,1801.168063943,0,0,27633646,131166824,-1
140,random-200-8.00-0,DIDP-DEL,200,0,0,0,0,26.675949717286613,1801.183690134,0,0,24917363,110973751,-1
141,random-100-10.68-0,DIDP-DEL,100,0,0,0,0,45.19082300284339,1805.634817779,0,0,47942623,191899891,-1
142,random-150-19.68-0,DIDP-DEL,150,0,0,0,0,29.899628056476814,1802.216780854,0,0,34058874,141809962,-1
143,random-200-47.12-0,DIDP-DEL,200,0,0,0,0,23.426102014988114,1800.517601904,0,0,24740378,111229947,-1
144,random-100-24.00-0,DIDP-DEL,100,0,0,0,0,42.536650562144516,1804.300639866,0,0,49380457,195490469,-1
145,random-200-32.00-0,DIDP-DEL,200,0,0,0,0,22.245165457218395,1801.182243853,0,0,24003432,105535813,-1
146,random-20-5.00-0,DIDP-ADD,20,781.2599910150383,0.000452407,0.2169158738551998,649.0636936943991,649.0636936943991,1.1178098,0,0,348041,426489,0.011002856853649379
147,random-10-5.00-0,DIDP-ADD,10,381.4128730944068,7.2499e-05,0.0449667756011145,368.98349374155856,368.98349374155856,0.018980066,0,0,8054,9992,0.010913682855286126
148,random-40-2.00-0,DIDP-ADD,40,0,0,0,0,0,8.797e-06,0,0,1,1,-1
149,random-30-7.60-0,DIDP-ADD,30,1063.9171063522933,0.000450704,0.3703240052644088,776.3982111274529,654.8313783082717,1870.836280261,0,0,142642618,302589467,1.1743069094955602e-05
150,random-20-10.00-0,DIDP-ADD,20,526.9243005192199,0.065175515,0.20302351716716863,445.41951125404023,445.41951125404023,910.277141903,0,0,88319143,115059242,0.016950881142142375
151,random-30-2.60-0,DIDP-ADD,30,0,0,0,0,0,0.000136527,0,0,17,17,-1
152,random-20-0.00-0,DIDP-ADD,20,0,0,0,0,0,2.2708e-05,0,0,1,1,-1
153,random-20-7.60-0,DIDP-ADD,20,746.2982416152364,0.000270902,0.3975622502157985,540.6787454301723,540.6787454301723,73.880516681,0,0,10780222,14085653,0.01250716001450007
154,random-40-7.00-0,DIDP-ADD,40,1579.6583654373812,0.001135518,0.2638224527941465,1249.9052868897547,1091.7493850055002,1835.405916822,0,0,138728416,293475071,1.532640460137807e-06
155,random-30-0.00-0,DIDP-ADD,30,0,0,0,0,0,1.5922e-05,0,0,1,1,-1
156,random-20-2.60-0,DIDP-ADD,20,0,0,0,0,0,0.000308787,0,0,72,75,-1
157,random-40-4.60-0,DIDP-ADD,40,0,0,0,0,0,0.000454875,0,0,66,70,-1
158,random-30-10.00-0,DIDP-ADD,30,869.0157061655449,0.000269819,0.32300444120427957,656.8501806195856,438.0334434071557,1838.0109112,0,0,115581032,296996781,8.00975601937528e-06
